query_time,cv_x,cv_xt,cv_y,cv_yt,uwb_x,uwb_xt,uwb_y,uwb_yt,dist
2022-08-17T18:22:21.400Z,0.394,2022-08-17 18:22:21.398884+00:00,10.257,2022-08-17 18:22:21.398884+00:00,0.189,2022-08-17 18:22:21.094042+00:00,9.193,2022-08-17 18:22:21.094042+00:00,1.0835686411113974
2022-08-17T18:22:21.500Z,0.387,2022-08-17 18:22:21.461004+00:00,10.253,2022-08-17 18:22:21.461004+00:00,0.189,2022-08-17 18:22:21.094042+00:00,9.193,2022-08-17 18:22:21.094042+00:00,1.0783339000513714
2022-08-17T18:22:21.600Z,0.368,2022-08-17 18:22:21.581501+00:00,10.224,2022-08-17 18:22:21.581501+00:00,0.189,2022-08-17 18:22:21.094042+00:00,9.193,2022-08-17 18:22:21.094042+00:00,1.0464234324593469
2022-08-17T18:22:21.700Z,0.361,2022-08-17 18:22:21.638667+00:00,10.171,2022-08-17 18:22:21.638667+00:00,0.189,2022-08-17 18:22:21.094042+00:00,9.193,2022-08-17 18:22:21.094042+00:00,0.9930095669226956
2022-08-17T18:22:21.800Z,0.354,2022-08-17 18:22:21.758091+00:00,10.075,2022-08-17 18:22:21.758091+00:00,0.189,2022-08-17 18:22:21.094042+00:00,9.193,2022-08-17 18:22:21.094042+00:00,0.8973009528580694
2022-08-17T18:22:21.900Z,0.352,2022-08-17 18:22:21.885566+00:00,9.992,2022-08-17 18:22:21.885566+00:00,0.292,2022-08-17 18:22:21.843030+00:00,8.84,2022-08-17 18:22:21.843030+00:00,1.1535614417966658
2022-08-17T18:22:22.000Z,0.343,2022-08-17 18:22:21.998341+00:00,9.919,2022-08-17 18:22:21.998341+00:00,0.292,2022-08-17 18:22:21.843030+00:00,8.84,2022-08-17 18:22:21.843030+00:00,1.0802046102475222
2022-08-17T18:22:22.100Z,0.337,2022-08-17 18:22:22.060959+00:00,9.891,2022-08-17 18:22:22.060959+00:00,0.292,2022-08-17 18:22:21.843030+00:00,8.84,2022-08-17 18:22:21.843030+00:00,1.0519629271034223
2022-08-17T18:22:22.200Z,0.322,2022-08-17 18:22:22.179883+00:00,9.816,2022-08-17 18:22:22.179883+00:00,0.292,2022-08-17 18:22:21.843030+00:00,8.84,2022-08-17 18:22:21.843030+00:00,0.9764609567207496
2022-08-17T18:22:22.300Z,0.307,2022-08-17 18:22:22.299907+00:00,9.71,2022-08-17 18:22:22.299907+00:00,0.446,2022-08-17 18:22:22.200802+00:00,8.566,2022-08-17 18:22:22.200802+00:00,1.1524135542417056
2022-08-17T18:22:22.400Z,0.297,2022-08-17 18:22:22.358157+00:00,9.622,2022-08-17 18:22:22.358157+00:00,0.446,2022-08-17 18:22:22.200802+00:00,8.566,2022-08-17 18:22:22.200802+00:00,1.0664600320687119
2022-08-17T18:22:22.500Z,0.286,2022-08-17 18:22:22.478063+00:00,9.52,2022-08-17 18:22:22.478063+00:00,0.446,2022-08-17 18:22:22.200802+00:00,8.566,2022-08-17 18:22:22.200802+00:00,0.9673241442246739
2022-08-17T18:22:22.600Z,0.278,2022-08-17 18:22:22.568491+00:00,9.468,2022-08-17 18:22:22.568491+00:00,0.282,2022-08-17 18:22:22.592116+00:00,8.284,2022-08-17 18:22:22.592116+00:00,1.1840067567374766
2022-08-17T18:22:22.700Z,0.262,2022-08-17 18:22:22.688010+00:00,9.367,2022-08-17 18:22:22.688010+00:00,0.282,2022-08-17 18:22:22.592116+00:00,8.284,2022-08-17 18:22:22.592116+00:00,1.083184656464446
2022-08-17T18:22:22.800Z,0.251,2022-08-17 18:22:22.749924+00:00,9.28,2022-08-17 18:22:22.749924+00:00,0.282,2022-08-17 18:22:22.592116+00:00,8.284,2022-08-17 18:22:22.592116+00:00,0.9964823129388687
2022-08-17T18:22:22.900Z,0.237,2022-08-17 18:22:22.874772+00:00,9.15,2022-08-17 18:22:22.874772+00:00,0.282,2022-08-17 18:22:22.592116+00:00,8.284,2022-08-17 18:22:22.592116+00:00,0.8671683804198579
2022-08-17T18:22:23.000Z,0.228,2022-08-17 18:22:22.990182+00:00,8.992,2022-08-17 18:22:22.990182+00:00,0.42,2022-08-17 18:22:22.991480+00:00,7.936,2022-08-17 18:22:22.991480+00:00,1.0733126291999
2022-08-17T18:22:23.100Z,0.225,2022-08-17 18:22:23.048562+00:00,8.942,2022-08-17 18:22:23.048562+00:00,0.755,2022-08-17 18:22:23.075662+00:00,7.862,2022-08-17 18:22:23.075662+00:00,1.2030378215168467
2022-08-17T18:22:23.200Z,-1.437,2022-08-17 18:22:23.173499+00:00,7.21,2022-08-17 18:22:23.173499+00:00,0.755,2022-08-17 18:22:23.075662+00:00,7.862,2022-08-17 18:22:23.075662+00:00,2.2869123288836417
2022-08-17T18:22:23.300Z,0.236,2022-08-17 18:22:23.288478+00:00,8.68,2022-08-17 18:22:23.288478+00:00,0.447,2022-08-17 18:22:23.244165+00:00,7.748,2022-08-17 18:22:23.244165+00:00,0.9555862075187141
2022-08-17T18:22:23.400Z,-1.437,2022-08-17 18:22:23.352443+00:00,7.214,2022-08-17 18:22:23.352443+00:00,0.447,2022-08-17 18:22:23.244165+00:00,7.748,2022-08-17 18:22:23.244165+00:00,1.958216535524098
2022-08-17T18:22:23.500Z,-1.438,2022-08-17 18:22:23.474529+00:00,7.22,2022-08-17 18:22:23.474529+00:00,0.447,2022-08-17 18:22:23.244165+00:00,7.748,2022-08-17 18:22:23.244165+00:00,1.9575517873098531
2022-08-17T18:22:23.600Z,-1.438,2022-08-17 18:22:23.592041+00:00,7.218,2022-08-17 18:22:23.592041+00:00,0.584,2022-08-17 18:22:23.560433+00:00,7.331,2022-08-17 18:22:23.560433+00:00,2.025155055792025
2022-08-17T18:22:23.700Z,-1.438,2022-08-17 18:22:23.652937+00:00,7.217,2022-08-17 18:22:23.652937+00:00,0.584,2022-08-17 18:22:23.560433+00:00,7.331,2022-08-17 18:22:23.560433+00:00,2.025211100107838
2022-08-17T18:22:23.800Z,-1.436,2022-08-17 18:22:23.771960+00:00,7.207,2022-08-17 18:22:23.771960+00:00,0.584,2022-08-17 18:22:23.560433+00:00,7.331,2022-08-17 18:22:23.560433+00:00,2.0238023618920895
2022-08-17T18:22:23.900Z,0.214,2022-08-17 18:22:23.894219+00:00,7.888,2022-08-17 18:22:23.894219+00:00,0.584,2022-08-17 18:22:23.560433+00:00,7.331,2022-08-17 18:22:23.560433+00:00,0.6686920068312462
2022-08-17T18:22:24.000Z,-1.434,2022-08-17 18:22:23.953081+00:00,7.192,2022-08-17 18:22:23.953081+00:00,0.477,2022-08-17 18:22:23.991187+00:00,7.085,2022-08-17 18:22:23.991187+00:00,1.9139932079294326
2022-08-17T18:22:24.100Z,-1.433,2022-08-17 18:22:24.076062+00:00,7.186,2022-08-17 18:22:24.076062+00:00,0.477,2022-08-17 18:22:23.991187+00:00,7.085,2022-08-17 18:22:23.991187+00:00,1.912668554663876
2022-08-17T18:22:24.200Z,-1.432,2022-08-17 18:22:24.131821+00:00,7.185,2022-08-17 18:22:24.131821+00:00,0.275,2022-08-17 18:22:24.170559+00:00,6.781,2022-08-17 18:22:24.170559+00:00,1.754156492448721
2022-08-17T18:22:24.300Z,-1.43,2022-08-17 18:22:24.282200+00:00,7.172,2022-08-17 18:22:24.282200+00:00,0.695,2022-08-17 18:22:24.292148+00:00,6.66,2022-08-17 18:22:24.292148+00:00,2.185810833535235
2022-08-17T18:22:24.400Z,-1.429,2022-08-17 18:22:24.381353+00:00,7.164,2022-08-17 18:22:24.381353+00:00,0.695,2022-08-17 18:22:24.292148+00:00,6.66,2022-08-17 18:22:24.292148+00:00,2.1829777827545565
2022-08-17T18:22:24.500Z,0.159,2022-08-17 18:22:24.487925+00:00,7.186,2022-08-17 18:22:24.487925+00:00,0.695,2022-08-17 18:22:24.292148+00:00,6.66,2022-08-17 18:22:24.292148+00:00,0.7509806921619222
2022-08-17T18:22:24.600Z,0.158,2022-08-17 18:22:24.548814+00:00,7.105,2022-08-17 18:22:24.548814+00:00,0.695,2022-08-17 18:22:24.292148+00:00,6.66,2022-08-17 18:22:24.292148+00:00,0.6974195294082323
2022-08-17T18:22:24.700Z,0.162,2022-08-17 18:22:24.670078+00:00,7.002,2022-08-17 18:22:24.670078+00:00,0.698,2022-08-17 18:22:24.614114+00:00,6.316,2022-08-17 18:22:24.614114+00:00,0.8705699282653863
2022-08-17T18:22:24.800Z,0.165,2022-08-17 18:22:24.789981+00:00,6.907,2022-08-17 18:22:24.789981+00:00,0.377,2022-08-17 18:22:24.741328+00:00,6.519,2022-08-17 18:22:24.741328+00:00,0.4421402492422511
2022-08-17T18:22:24.900Z,0.165,2022-08-17 18:22:24.849498+00:00,6.867,2022-08-17 18:22:24.849498+00:00,0.57,2022-08-17 18:22:24.877140+00:00,6.259,2022-08-17 18:22:24.877140+00:00,0.730540211076707
2022-08-17T18:22:25.000Z,0.161,2022-08-17 18:22:24.970069+00:00,6.738,2022-08-17 18:22:24.970069+00:00,0.33,2022-08-17 18:22:24.961700+00:00,5.999,2022-08-17 18:22:24.961700+00:00,0.758077832415644
2022-08-17T18:22:25.100Z,0.153,2022-08-17 18:22:25.088622+00:00,6.606,2022-08-17 18:22:25.088622+00:00,0.33,2022-08-17 18:22:24.961700+00:00,5.999,2022-08-17 18:22:24.961700+00:00,0.6322800012652624
2022-08-17T18:22:25.200Z,0.147,2022-08-17 18:22:25.187654+00:00,6.529,2022-08-17 18:22:25.187654+00:00,0.666,2022-08-17 18:22:25.150750+00:00,5.944,2022-08-17 18:22:25.150750+00:00,0.7820396409389999
2022-08-17T18:22:25.300Z,0.141,2022-08-17 18:22:25.238581+00:00,6.469,2022-08-17 18:22:25.238581+00:00,0.666,2022-08-17 18:22:25.150750+00:00,5.944,2022-08-17 18:22:25.150750+00:00,0.7424621202458752
2022-08-17T18:22:25.400Z,0.133,2022-08-17 18:22:25.388221+00:00,6.362,2022-08-17 18:22:25.388221+00:00,0.536,2022-08-17 18:22:25.320521+00:00,5.633,2022-08-17 18:22:25.320521+00:00,0.8329765903073149
2022-08-17T18:22:25.500Z,0.131,2022-08-17 18:22:25.448336+00:00,6.33,2022-08-17 18:22:25.448336+00:00,0.56,2022-08-17 18:22:25.499947+00:00,5.615,2022-08-17 18:22:25.499947+00:00,0.8338261209628779
2022-08-17T18:22:25.600Z,0.126,2022-08-17 18:22:25.569907+00:00,6.222,2022-08-17 18:22:25.569907+00:00,0.56,2022-08-17 18:22:25.499947+00:00,5.615,2022-08-17 18:22:25.499947+00:00,0.7461936745912554
2022-08-17T18:22:25.700Z,0.124,2022-08-17 18:22:25.689812+00:00,6.088,2022-08-17 18:22:25.689812+00:00,0.56,2022-08-17 18:22:25.499947+00:00,5.615,2022-08-17 18:22:25.499947+00:00,0.6432923130272893
2022-08-17T18:22:25.800Z,0.125,2022-08-17 18:22:25.748131+00:00,6.006,2022-08-17 18:22:25.748131+00:00,0.227,2022-08-17 18:22:25.752761+00:00,5.318,2022-08-17 18:22:25.752761+00:00,0.695519949390383
2022-08-17T18:22:25.900Z,0.128,2022-08-17 18:22:25.875577+00:00,5.906,2022-08-17 18:22:25.875577+00:00,0.276,2022-08-17 18:22:25.890255+00:00,4.827,2022-08-17 18:22:25.890255+00:00,1.0891028417922706
2022-08-17T18:22:26.000Z,0.125,2022-08-17 18:22:25.989430+00:00,5.825,2022-08-17 18:22:25.989430+00:00,0.276,2022-08-17 18:22:25.890255+00:00,4.827,2022-08-17 18:22:25.890255+00:00,1.0093587072988475
2022-08-17T18:22:26.100Z,0.125,2022-08-17 18:22:26.048607+00:00,5.8,2022-08-17 18:22:26.048607+00:00,0.302,2022-08-17 18:22:26.068684+00:00,4.447,2022-08-17 18:22:26.068684+00:00,1.3645284899920556
2022-08-17T18:22:26.200Z,0.118,2022-08-17 18:22:26.168355+00:00,5.689,2022-08-17 18:22:26.168355+00:00,0.206,2022-08-17 18:22:26.164094+00:00,4.814,2022-08-17 18:22:26.164094+00:00,0.8794140094403773
2022-08-17T18:22:26.300Z,0.093,2022-08-17 18:22:26.290127+00:00,5.551,2022-08-17 18:22:26.290127+00:00,0.206,2022-08-17 18:22:26.164094+00:00,4.814,2022-08-17 18:22:26.164094+00:00,0.7456124998952205
2022-08-17T18:22:26.400Z,0.075,2022-08-17 18:22:26.349128+00:00,5.458,2022-08-17 18:22:26.349128+00:00,0.206,2022-08-17 18:22:26.164094+00:00,4.814,2022-08-17 18:22:26.164094+00:00,0.6571887095804372
2022-08-17T18:22:26.500Z,0.045,2022-08-17 18:22:26.470860+00:00,5.35,2022-08-17 18:22:26.470860+00:00,0.206,2022-08-17 18:22:26.164094+00:00,4.814,2022-08-17 18:22:26.164094+00:00,0.5596579312401456
2022-08-17T18:22:26.600Z,0.004,2022-08-17 18:22:26.589997+00:00,5.266,2022-08-17 18:22:26.589997+00:00,-0.151,2022-08-17 18:22:26.544804+00:00,4.581,2022-08-17 18:22:26.544804+00:00,0.7023175919767349
2022-08-17T18:22:26.700Z,-0.012,2022-08-17 18:22:26.648447+00:00,5.239,2022-08-17 18:22:26.648447+00:00,-0.151,2022-08-17 18:22:26.544804+00:00,4.581,2022-08-17 18:22:26.544804+00:00,0.6725213751249839
2022-08-17T18:22:26.800Z,-0.064,2022-08-17 18:22:26.768047+00:00,5.174,2022-08-17 18:22:26.768047+00:00,-0.151,2022-08-17 18:22:26.544804+00:00,4.581,2022-08-17 18:22:26.544804+00:00,0.5993479790572418
2022-08-17T18:22:26.900Z,-0.117,2022-08-17 18:22:26.888248+00:00,5.078,2022-08-17 18:22:26.888248+00:00,-0.151,2022-08-17 18:22:26.544804+00:00,4.581,2022-08-17 18:22:26.544804+00:00,0.4981616203603002
2022-08-17T18:22:27.000Z,-0.155,2022-08-17 18:22:26.950297+00:00,5.014,2022-08-17 18:22:26.950297+00:00,-0.416,2022-08-17 18:22:26.904074+00:00,4.723,2022-08-17 18:22:26.904074+00:00,0.3908989639280209
2022-08-17T18:22:27.100Z,-0.216,2022-08-17 18:22:27.070462+00:00,4.929,2022-08-17 18:22:27.070462+00:00,-0.718,2022-08-17 18:22:27.040153+00:00,4.504,2022-08-17 18:22:27.040153+00:00,0.6577453914699826
2022-08-17T18:22:27.200Z,-0.259,2022-08-17 18:22:27.194192+00:00,4.885,2022-08-17 18:22:27.194192+00:00,-0.718,2022-08-17 18:22:27.040153+00:00,4.504,2022-08-17 18:22:27.040153+00:00,0.5965249366120415
2022-08-17T18:22:27.300Z,-0.302,2022-08-17 18:22:27.248164+00:00,4.848,2022-08-17 18:22:27.248164+00:00,-1.037,2022-08-17 18:22:27.250813+00:00,4.462,2022-08-17 18:22:27.250813+00:00,0.8301933509731332
2022-08-17T18:22:27.400Z,-0.382,2022-08-17 18:22:27.371511+00:00,4.811,2022-08-17 18:22:27.371511+00:00,-1.037,2022-08-17 18:22:27.250813+00:00,4.462,2022-08-17 18:22:27.250813+00:00,0.7421765288662799
2022-08-17T18:22:27.500Z,-0.466,2022-08-17 18:22:27.488365+00:00,4.781,2022-08-17 18:22:27.488365+00:00,-1.037,2022-08-17 18:22:27.250813+00:00,4.462,2022-08-17 18:22:27.250813+00:00,0.6540657459307894
2022-08-17T18:22:27.600Z,-0.515,2022-08-17 18:22:27.548182+00:00,4.758,2022-08-17 18:22:27.548182+00:00,-1.037,2022-08-17 18:22:27.250813+00:00,4.462,2022-08-17 18:22:27.250813+00:00,0.6000833275470999
2022-08-17T18:22:27.700Z,-0.587,2022-08-17 18:22:27.667851+00:00,4.724,2022-08-17 18:22:27.667851+00:00,-1.037,2022-08-17 18:22:27.250813+00:00,4.462,2022-08-17 18:22:27.250813+00:00,0.5207148931997242
2022-08-17T18:22:27.800Z,-0.663,2022-08-17 18:22:27.787465+00:00,4.695,2022-08-17 18:22:27.787465+00:00,-1.037,2022-08-17 18:22:27.250813+00:00,4.462,2022-08-17 18:22:27.250813+00:00,0.44064157770233187
2022-08-17T18:22:27.900Z,-0.704,2022-08-17 18:22:27.848158+00:00,4.739,2022-08-17 18:22:27.848158+00:00,-1.037,2022-08-17 18:22:27.250813+00:00,4.462,2022-08-17 18:22:27.250813+00:00,0.43314893512509073
2022-08-17T18:22:28.000Z,-0.818,2022-08-17 18:22:27.970279+00:00,4.843,2022-08-17 18:22:27.970279+00:00,-1.299,2022-08-17 18:22:27.915892+00:00,4.663,2022-08-17 18:22:27.915892+00:00,0.5135766739251306
2022-08-17T18:22:28.100Z,-0.91,2022-08-17 18:22:28.094888+00:00,4.846,2022-08-17 18:22:28.094888+00:00,-1.299,2022-08-17 18:22:27.915892+00:00,4.663,2022-08-17 18:22:27.915892+00:00,0.42989533609938113
2022-08-17T18:22:28.200Z,-0.978,2022-08-17 18:22:28.147904+00:00,4.89,2022-08-17 18:22:28.147904+00:00,-1.299,2022-08-17 18:22:27.915892+00:00,4.663,2022-08-17 18:22:27.915892+00:00,0.3931539138810648
2022-08-17T18:22:28.300Z,-1.065,2022-08-17 18:22:28.268086+00:00,4.94,2022-08-17 18:22:28.268086+00:00,-1.695,2022-08-17 18:22:28.292236+00:00,4.656,2022-08-17 18:22:28.292236+00:00,0.6910542670442029
2022-08-17T18:22:28.400Z,-1.121,2022-08-17 18:22:28.388240+00:00,4.822,2022-08-17 18:22:28.388240+00:00,-1.695,2022-08-17 18:22:28.292236+00:00,4.656,2022-08-17 18:22:28.292236+00:00,0.5975215477286155
2022-08-17T18:22:28.500Z,-1.162,2022-08-17 18:22:28.478368+00:00,4.757,2022-08-17 18:22:28.478368+00:00,-1.956,2022-08-17 18:22:28.474117+00:00,4.507,2022-08-17 18:22:28.474117+00:00,0.8324277746447436
2022-08-17T18:22:28.600Z,-1.232,2022-08-17 18:22:28.597634+00:00,4.673,2022-08-17 18:22:28.597634+00:00,-1.956,2022-08-17 18:22:28.474117+00:00,4.507,2022-08-17 18:22:28.474117+00:00,0.7427866450064918
2022-08-17T18:22:28.700Z,-1.292,2022-08-17 18:22:28.658205+00:00,4.64,2022-08-17 18:22:28.658205+00:00,-1.956,2022-08-17 18:22:28.474117+00:00,4.507,2022-08-17 18:22:28.474117+00:00,0.6771890430300832
2022-08-17T18:22:28.800Z,-1.393,2022-08-17 18:22:28.778238+00:00,4.614,2022-08-17 18:22:28.778238+00:00,-2.282,2022-08-17 18:22:28.716016+00:00,4.31,2022-08-17 18:22:28.716016+00:00,0.9395408453068979
2022-08-17T18:22:28.900Z,-1.458,2022-08-17 18:22:28.868306+00:00,4.607,2022-08-17 18:22:28.868306+00:00,-2.101,2022-08-17 18:22:28.875632+00:00,4.613,2022-08-17 18:22:28.875632+00:00,0.6430279931698153
2022-08-17T18:22:29.000Z,-1.525,2022-08-17 18:22:28.958029+00:00,4.608,2022-08-17 18:22:28.958029+00:00,-2.101,2022-08-17 18:22:28.875632+00:00,4.613,2022-08-17 18:22:28.875632+00:00,0.5760217009800933
2022-08-17T18:22:29.100Z,-1.615,2022-08-17 18:22:29.078761+00:00,4.622,2022-08-17 18:22:29.078761+00:00,-2.101,2022-08-17 18:22:28.875632+00:00,4.613,2022-08-17 18:22:28.875632+00:00,0.48608332619006794
2022-08-17T18:22:29.200Z,-1.672,2022-08-17 18:22:29.173801+00:00,4.635,2022-08-17 18:22:29.173801+00:00,-2.422,2022-08-17 18:22:29.181620+00:00,4.814,2022-08-17 18:22:29.181620+00:00,0.7710648481159029
2022-08-17T18:22:29.300Z,-1.738,2022-08-17 18:22:29.227819+00:00,4.658,2022-08-17 18:22:29.227819+00:00,-2.422,2022-08-17 18:22:29.181620+00:00,4.814,2022-08-17 18:22:29.181620+00:00,0.7015639671476865
2022-08-17T18:22:29.400Z,-1.889,2022-08-17 18:22:29.378252+00:00,4.718,2022-08-17 18:22:29.378252+00:00,-2.422,2022-08-17 18:22:29.181620+00:00,4.814,2022-08-17 18:22:29.181620+00:00,0.5415764027355698
2022-08-17T18:22:29.500Z,-1.979,2022-08-17 18:22:29.498127+00:00,4.738,2022-08-17 18:22:29.498127+00:00,-2.422,2022-08-17 18:22:29.181620+00:00,4.814,2022-08-17 18:22:29.181620+00:00,0.44947191235938205
2022-08-17T18:22:29.600Z,-2.029,2022-08-17 18:22:29.587895+00:00,4.742,2022-08-17 18:22:29.587895+00:00,-2.704,2022-08-17 18:22:29.539737+00:00,4.658,2022-08-17 18:22:29.539737+00:00,0.680206586266261
2022-08-17T18:22:29.700Z,-2.081,2022-08-17 18:22:29.677542+00:00,4.742,2022-08-17 18:22:29.677542+00:00,-2.704,2022-08-17 18:22:29.539737+00:00,4.658,2022-08-17 18:22:29.539737+00:00,0.6286374153675552
2022-08-17T18:22:29.800Z,-2.149,2022-08-17 18:22:29.798138+00:00,4.728,2022-08-17 18:22:29.798138+00:00,-2.704,2022-08-17 18:22:29.539737+00:00,4.658,2022-08-17 18:22:29.539737+00:00,0.5593969967742052
2022-08-17T18:22:29.900Z,-2.192,2022-08-17 18:22:29.863716+00:00,4.706,2022-08-17 18:22:29.863716+00:00,-2.704,2022-08-17 18:22:29.539737+00:00,4.658,2022-08-17 18:22:29.539737+00:00,0.5142450777596224
2022-08-17T18:22:30.000Z,-2.266,2022-08-17 18:22:29.978073+00:00,4.68,2022-08-17 18:22:29.978073+00:00,-2.704,2022-08-17 18:22:29.539737+00:00,4.658,2022-08-17 18:22:29.539737+00:00,0.4385521633739824
2022-08-17T18:22:30.100Z,-2.292,2022-08-17 18:22:30.037498+00:00,4.673,2022-08-17 18:22:30.037498+00:00,-2.704,2022-08-17 18:22:29.539737+00:00,4.658,2022-08-17 18:22:29.539737+00:00,0.41227296782593
2022-08-17T18:22:30.200Z,-2.371,2022-08-17 18:22:30.162275+00:00,4.652,2022-08-17 18:22:30.162275+00:00,-2.704,2022-08-17 18:22:29.539737+00:00,4.658,2022-08-17 18:22:29.539737+00:00,0.333054049667618
2022-08-17T18:22:30.300Z,-2.451,2022-08-17 18:22:30.278542+00:00,4.635,2022-08-17 18:22:30.278542+00:00,-2.666,2022-08-17 18:22:30.288128+00:00,4.521,2022-08-17 18:22:30.288128+00:00,0.2433536521197081
2022-08-17T18:22:30.400Z,-2.525,2022-08-17 18:22:30.398694+00:00,4.624,2022-08-17 18:22:30.398694+00:00,-2.666,2022-08-17 18:22:30.288128+00:00,4.521,2022-08-17 18:22:30.288128+00:00,0.1746138597019147
2022-08-17T18:22:30.500Z,-1.412,2022-08-17 18:22:30.463061+00:00,7.06,2022-08-17 18:22:30.463061+00:00,-2.666,2022-08-17 18:22:30.288128+00:00,4.521,2022-08-17 18:22:30.288128+00:00,2.831790423036281
2022-08-17T18:22:30.600Z,-1.414,2022-08-17 18:22:30.582009+00:00,7.068,2022-08-17 18:22:30.582009+00:00,-2.42,2022-08-17 18:22:30.507580+00:00,4.764,2022-08-17 18:22:30.507580+00:00,2.514050914361123
2022-08-17T18:22:30.700Z,-1.414,2022-08-17 18:22:30.671664+00:00,7.073,2022-08-17 18:22:30.671664+00:00,-2.42,2022-08-17 18:22:30.507580+00:00,4.764,2022-08-17 18:22:30.507580+00:00,2.518633955143145
2022-08-17T18:22:30.800Z,-1.415,2022-08-17 18:22:30.762288+00:00,7.076,2022-08-17 18:22:30.762288+00:00,-2.42,2022-08-17 18:22:30.507580+00:00,4.764,2022-08-17 18:22:30.507580+00:00,2.520985719911955
2022-08-17T18:22:30.900Z,-1.416,2022-08-17 18:22:30.881921+00:00,7.08,2022-08-17 18:22:30.881921+00:00,-2.42,2022-08-17 18:22:30.507580+00:00,4.764,2022-08-17 18:22:30.507580+00:00,2.5242567222847994
2022-08-17T18:22:31.000Z,-1.416,2022-08-17 18:22:30.942008+00:00,7.082,2022-08-17 18:22:30.942008+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,2.175370543148914
2022-08-17T18:22:31.100Z,-1.416,2022-08-17 18:22:31.031926+00:00,7.08,2022-08-17 18:22:31.031926+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,2.173489590497273
2022-08-17T18:22:31.200Z,-1.415,2022-08-17 18:22:31.189579+00:00,7.076,2022-08-17 18:22:31.189579+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,2.1700691233230334
2022-08-17T18:22:31.300Z,-2.72,2022-08-17 18:22:31.298652+00:00,4.583,2022-08-17 18:22:31.298652+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,0.7241781548762707
2022-08-17T18:22:31.400Z,-1.416,2022-08-17 18:22:31.392700+00:00,7.083,2022-08-17 18:22:31.392700+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,2.1763110990848715
2022-08-17T18:22:31.500Z,-1.419,2022-08-17 18:22:31.481671+00:00,7.085,2022-08-17 18:22:31.481671+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,2.177176382381547
2022-08-17T18:22:31.600Z,-2.613,2022-08-17 18:22:31.598376+00:00,4.556,2022-08-17 18:22:31.598376+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,0.663448566205399
2022-08-17T18:22:31.700Z,-1.428,2022-08-17 18:22:31.661652+00:00,7.087,2022-08-17 18:22:31.661652+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,2.1760353857416934
2022-08-17T18:22:31.800Z,-1.438,2022-08-17 18:22:31.782106+00:00,7.088,2022-08-17 18:22:31.782106+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,2.173658896883318
2022-08-17T18:22:31.900Z,-2.403,2022-08-17 18:22:31.898441+00:00,4.518,2022-08-17 18:22:31.898441+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,0.5743065383573479
2022-08-17T18:22:32.000Z,-1.446,2022-08-17 18:22:31.973014+00:00,7.079,2022-08-17 18:22:31.973014+00:00,-2.155,2022-08-17 18:22:30.908224+00:00,5.036,2022-08-17 18:22:30.908224+00:00,2.1625286125274736
2022-08-17T18:22:32.100Z,-1.449,2022-08-17 18:22:32.081422+00:00,7.071,2022-08-17 18:22:32.081422+00:00,-1.776,2022-08-17 18:22:32.055146+00:00,5.046,2022-08-17 18:22:32.055146+00:00,2.051232312538002
2022-08-17T18:22:32.200Z,-1.451,2022-08-17 18:22:32.142227+00:00,7.068,2022-08-17 18:22:32.142227+00:00,-1.776,2022-08-17 18:22:32.055146+00:00,5.046,2022-08-17 18:22:32.055146+00:00,2.047952392024775
2022-08-17T18:22:32.300Z,-1.453,2022-08-17 18:22:32.234460+00:00,7.065,2022-08-17 18:22:32.234460+00:00,-1.776,2022-08-17 18:22:32.055146+00:00,5.046,2022-08-17 18:22:32.055146+00:00,2.0446735680787778
2022-08-17T18:22:32.400Z,-1.456,2022-08-17 18:22:32.381868+00:00,7.068,2022-08-17 18:22:32.381868+00:00,-1.776,2022-08-17 18:22:32.055146+00:00,5.046,2022-08-17 18:22:32.055146+00:00,2.047164868788051
2022-08-17T18:22:32.500Z,-1.888,2022-08-17 18:22:32.497819+00:00,4.47,2022-08-17 18:22:32.497819+00:00,-1.776,2022-08-17 18:22:32.055146+00:00,5.046,2022-08-17 18:22:32.055146+00:00,0.5867878662685524
2022-08-17T18:22:32.600Z,-1.459,2022-08-17 18:22:32.563255+00:00,7.076,2022-08-17 18:22:32.563255+00:00,-1.45,2022-08-17 18:22:32.524524+00:00,5.08,2022-08-17 18:22:32.524524+00:00,1.9960202904780298
